,url,date,entity,entity_type
14825,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Mike Rounds,people
14826,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Cynthia Lummis,people
14827,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Joni Ernst,people
14828,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Chuck Grassley,people
14829,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Kevin Cramer,people
14830,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Michael Guest,people
14831,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Sean Casten,people
14832,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Joel Leppard,people
14833,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Ryan Lucas,people
14834,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Claudia Grisales,people
14835,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Justice Department,institutions
14836,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,House Ethics Committee,institutions
14837,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Senate Judiciary Committee,institutions
14838,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,NPR,institutions
14839,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,NBC News,institutions
14840,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Republican,political_parties
14841,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Democratic,political_parties
14842,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Florida,locations
14843,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Okla.,locations
14844,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Maine,locations
14845,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,S.D.,locations
14846,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Wyo.,locations
14847,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Iowa,locations
14848,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,North Dakota,locations
14849,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Miss.,locations
14850,https://www.npr.org/2024/11/21/g-s1-35211/gaetz-out-attorney-general-trump,2024-11-21,Ill.,locations
14851,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Joe Biden,people
14852,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Donald Trump,people
14853,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Kamala Harris,people
14854,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Barack Obama,people
14855,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Hillary Clinton,people
14856,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,2024 election,political_events
14857,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,presidential election,political_events
14858,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,2020,political_events
14859,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Democratic Party,political_parties
14860,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Philadelphia,locations
14861,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Detroit,locations
14862,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Milwaukee,locations
14863,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Atlanta,locations
14864,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,"Fulton County, Ga.",locations
14865,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Charlotte,locations
14866,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Sun Belt,locations
14867,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Midwest,locations
14868,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Texas,locations
14869,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Florida,locations
14871,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,South Texas,locations
14872,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Phoenix,locations
14873,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,"Maricopa County, Arizona",locations
14874,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,"Wayne County, Mich.",locations
14875,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Dearborn,locations
14876,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,Las Vegas,locations
14877,https://www.npr.org/2024/11/21/nx-s1-5198616/2024-presidential-election-results-republican-shift,2024-11-21,New York,locations
14878,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Donald Trump,people
14879,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Kamala Harris,people
14880,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Barack Obama,people
14881,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Bad Bunny,people
14882,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Jennifer Lopez,people
14883,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,William Frey,people
14884,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Joe Biden,people
14885,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,NPR,institutions
14886,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Edison Research,institutions
14887,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Brookings Institution,institutions
14888,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Council on American-Islamic Relations,institutions
14889,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Roper Center for Public Opinion Research,institutions
14890,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,National Election Pool,institutions
14891,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,2024 election,political_events
14892,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,election,political_events
14893,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Democratic Party,political_parties
14894,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Republican,political_parties
14895,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Georgia,locations
14896,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Arizona,locations
14897,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Midwest,locations
14898,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Pennsylvania,locations
14899,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Nevada,locations
14900,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Michigan,locations
14901,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Wisconsin,locations
14902,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,North Carolina,locations
14903,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,"Dearborn, Michigan",locations
14904,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,"Reading, Pa.",locations
14905,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,New York,locations
14906,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,Berks,locations
14907,https://www.npr.org/2024/11/22/nx-s1-5199119/2024-election-exit-polls-demographics-black-latino-voters,2024-11-22,US,locations
14908,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,Donald Trump,people
14909,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,LEILA FADEL,people
14910,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,Michel Martin,people
14911,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,Kojo Nnamdi,people
14912,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,Tom Sherwood,people
14913,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,Muriel Bowser,people
14914,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,White House,institutions
14915,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,WAMU,institutions
14916,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,D.C. Police Department,institutions
14917,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,District of Columbia National Guard,institutions
14918,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,Democratic Party,political_parties
14919,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,Republican Party,political_parties
14920,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,"Washington, DC",locations
14921,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,America,locations
14922,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,New York,locations
14923,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,San Francisco,locations
14924,https://www.npr.org/2024/11/18/nx-s1-5187019/exploring-what-trump-might-mean-when-he-vowed-to-rebuild-washington-d-c,2024-11-18,District of Columbia,locations
14925,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Howard Lutnick,people
14926,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Donald Trump,people
14927,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Elon Musk,people
14928,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Gary Lutnick,people
14929,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Hillary Clinton,people
14930,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Wilbur Ross,people
14931,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Commerce Department,institutions
14932,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,US Trade Representative’s Office,institutions
14933,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Cantor Fitzgerald,institutions
14934,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Treasury Department,institutions
14935,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Department of Government Efficiency,institutions
14936,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,National Weather Service,institutions
14937,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Census Bureau,institutions
14938,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,NOAA,institutions
14939,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Supreme Court,institutions
14940,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Wall Street,institutions
14941,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,NPR,institutions
14942,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,The Wall Street Journal,institutions
14943,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Republican,political_parties
14944,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Madison Square Garden,locations
14945,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,Hamptons,locations
14946,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,World Trade Center,locations
14947,https://www.npr.org/2024/11/19/nx-s1-5189643/commerce-treasury-secretary-howard-lutnick-trump-cantor-fitzgerald,2024-11-19,US,locations
14948,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Pete Hegseth,people
14949,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Chuck Hagel,people
14950,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Kelly,people
14951,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Tom Bowman,people
14952,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,CQ Brown,people
14953,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Donald Trump,people
14954,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Defense,institutions
14955,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Joint Chiefs of Staff,institutions
14956,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Fox News,institutions
14957,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,National Guard,institutions
14958,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,The New York Times,institutions
14959,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Pentagon,institutions
14960,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,NPR,institutions
14961,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Department of Defense,institutions
14962,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Warriors,institutions
14963,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,White House,institutions
14964,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Congress,institutions
14965,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Republican,political_parties
14966,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Nebraska,locations
14967,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Iraq,locations
14968,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,Afghanistan,locations
14969,https://www.npr.org/2024/11/20/g-s1-34899/is-trump-pick-pete-hegseth-ready-to-run-defense-a-former-defense-secretary-weighs-in,2024-11-20,United States of America,locations
14970,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,Leonard Leo,people
14971,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,Steve Inskeep,people
14972,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,AILSA CHANG,people
14973,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,Clarence Thomas,people
14974,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,Amy Coney Barrett,people
14975,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,President Trump,people
14976,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,Founding Fathers,people
14977,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,NPR,institutions
14978,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,Supreme Court,institutions
14979,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,Federalist Society,institutions
14980,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,Courts of Appeals,institutions
14981,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,Congress,institutions
14982,https://www.npr.org/2024/11/22/nx-s1-5202835/conservative-activist-leonard-leos-expectations-for-trumps-judicial-appointments,2024-11-22,America,locations
14983,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Nancy Mace,people
14984,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Sarah McBride,people
14985,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Mike Johnson,people
14986,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Marjorie Taylor Greene,people
14987,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Tom Cole,people
14988,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Donald Trump,people
14989,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Kamala Harris,people
14990,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Katherine Clark,people
14991,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Deirdre Walsh,people
14992,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Getty Images,institutions
14993,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,House of Representatives,institutions
14994,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,NPR,institutions
14995,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,US Capitol,institutions
14996,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,GOP,political_parties
14997,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,South Carolina,locations
14998,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Delaware,locations
14999,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Louisiana,locations
15000,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Georgia,locations
15001,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Oklahoma,locations
15002,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Massachusetts,locations
15003,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,Dover,locations
15004,https://www.npr.org/2024/11/19/nx-s1-5196116/capitol-transgender-bathroom-ban-nancy-mace-sarah-mcbride,2024-11-19,D.C.,locations
15005,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Donald Trump,people
15006,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Sarah Lueck,people
15007,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Mike Johnson,people
15008,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Cynthia Cox,people
15009,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Chris Edelson,people
15010,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Allison Orris,people
15011,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Dylan Reed,people
15012,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Zachary Baron,people
15013,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Getty Images,institutions
15014,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Center on Budget and Policy Priorities,institutions
15015,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,House,institutions
