source,target,relationship,sentiment,url,date
Slobodan Milošević,Ratko Mladić,supports,NEUTRAL,https://www.aljazeera.com/opinions/2024/6/2/it-is-not-ethnic-cleansing-it-is-genocide,2024-06-02
Slobodan Milošević,Radovan Karadžić,supports,NEUTRAL,https://www.aljazeera.com/opinions/2024/6/2/it-is-not-ethnic-cleansing-it-is-genocide,2024-06-02
Israeli army,political leaders,supports,NEUTRAL,https://www.aljazeera.com/opinions/2024/6/2/it-is-not-ethnic-cleansing-it-is-genocide,2024-06-02
Kylian Mbappe,Real Madrid,joins,NEUTRAL,https://www.aljazeera.com/sports/2024/6/3/real-madrid-sign-frances-kylian-mbappe-on-free-transfer-after-psg-exit,2024-06-03
Kylian Mbappe,PSG,leaves,NEUTRAL,https://www.aljazeera.com/sports/2024/6/3/real-madrid-sign-frances-kylian-mbappe-on-free-transfer-after-psg-exit,2024-06-03
Real Madrid,Kylian Mbappe,partners with,NEUTRAL,https://www.aljazeera.com/sports/2024/6/3/real-madrid-sign-frances-kylian-mbappe-on-free-transfer-after-psg-exit,2024-06-03
Carlo Ancelotti,Real Madrid,leads,NEUTRAL,https://www.aljazeera.com/sports/2024/6/3/real-madrid-sign-frances-kylian-mbappe-on-free-transfer-after-psg-exit,2024-06-03
ANC,South Africa,represents,NEUTRAL,https://www.aljazeera.com/news/2024/6/2/south-africa-elections-results-what-happens-next,2024-06-02
DA,South Africa,represents,NEUTRAL,https://www.aljazeera.com/news/2024/6/2/south-africa-elections-results-what-happens-next,2024-06-02
ANC,MK party,opposes,HOSTILE,https://www.aljazeera.com/news/2024/6/2/south-africa-elections-results-what-happens-next,2024-06-02
MK party,ANC,opposes,HOSTILE,https://www.aljazeera.com/news/2024/6/2/south-africa-elections-results-what-happens-next,2024-06-02
Cyril Ramaphosa,ANC,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/2/south-africa-elections-results-what-happens-next,2024-06-02
DA,Western Cape,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/2/south-africa-elections-results-what-happens-next,2024-06-02
ANC,Limpopo,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/2/south-africa-elections-results-what-happens-next,2024-06-02
ANC,Eastern Cape,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/2/south-africa-elections-results-what-happens-next,2024-06-02
ANC,North West,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/2/south-africa-elections-results-what-happens-next,2024-06-02
ANC,Free State,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/2/south-africa-elections-results-what-happens-next,2024-06-02
ANC,Mpumalanga,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/2/south-africa-elections-results-what-happens-next,2024-06-02
Bharatiya Janata Party (BJP),Narendra Modi,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
Indian National Congress,Rahul Gandhi,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
SP,Akhilesh Yadav,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
Bharatiya Janata Party (BJP),Uttar Pradesh,governs,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
SP,Indian National Congress,partners with,FRIENDLY,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
Narendra Modi,Varanasi,represents,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
Ajay Rai,Narendra Modi,opposes,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
Smriti Irani,Rahul Gandhi,opposes,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
All India Trinamool Congress party,West Bengal,governs,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
Bharatiya Janata Party (BJP),Kerala,opposes,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
Bharatiya Janata Party (BJP),Maharashtra,opposes,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
Bharatiya Janata Party (BJP),Karnataka,opposes,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-results-big-wins-losses-and-surprises,2024-06-04
Abdel Fattah el-Sisi,Mostafa Madbouly,reappoints,NEUTRAL,https://www.aljazeera.com/news/2024/6/3/egypts-el-sisi-reappoints-pm-madbouly-orders-him-to-form-new-cabinet,2024-06-03
Egypt,Israel,opposes,NEUTRAL,https://www.aljazeera.com/news/2024/6/3/egypts-el-sisi-reappoints-pm-madbouly-orders-him-to-form-new-cabinet,2024-06-03
Egypt,United States,partners with,NEUTRAL,https://www.aljazeera.com/news/2024/6/3/egypts-el-sisi-reappoints-pm-madbouly-orders-him-to-form-new-cabinet,2024-06-03
Israel,Hamas,opposes,NEUTRAL,https://www.aljazeera.com/news/2024/6/3/egypts-el-sisi-reappoints-pm-madbouly-orders-him-to-form-new-cabinet,2024-06-03
Rahul Gandhi,Bharatiya Janata Party,opposes,HOSTILE,https://www.aljazeera.com/news/2024/6/5/india-election-results-did-secular-parties-let-down-muslims-too,2024-06-05
Narendra Modi,Bharatiya Janata Party,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/5/india-election-results-did-secular-parties-let-down-muslims-too,2024-06-05
Narendra Modi,Election Commission,criticizes,HOSTILE,https://www.aljazeera.com/news/2024/6/5/india-election-results-did-secular-parties-let-down-muslims-too,2024-06-05
Indian National Congress,Aam Aadmi Party,partners with,NEUTRAL,https://www.aljazeera.com/news/2024/6/5/india-election-results-did-secular-parties-let-down-muslims-too,2024-06-05
Irfan Ahmed,Rahul Gandhi,criticizes,HOSTILE,https://www.aljazeera.com/news/2024/6/5/india-election-results-did-secular-parties-let-down-muslims-too,2024-06-05
Guru Prakash Paswan,Bharatiya Janata Party,represents,NEUTRAL,https://www.aljazeera.com/news/2024/6/5/india-election-results-did-secular-parties-let-down-muslims-too,2024-06-05
Bharatiya Janata Party,Muslims,accuses,HOSTILE,https://www.aljazeera.com/news/2024/6/5/india-election-results-did-secular-parties-let-down-muslims-too,2024-06-05
Irfan Ahmed,Narendra Modi,criticizes,HOSTILE,https://www.aljazeera.com/news/2024/6/5/india-election-results-did-secular-parties-let-down-muslims-too,2024-06-05
Hanin Mikdad,Humanity & Inclusion,leads,NEUTRAL,https://www.aljazeera.com/gallery/2024/6/5/war-is-over-in-iraq-but-it-continues-to-claim-victims,2024-06-05
ISIL,Mosul,leads,NEUTRAL,https://www.aljazeera.com/gallery/2024/6/5/war-is-over-in-iraq-but-it-continues-to-claim-victims,2024-06-05
ISIL,Nineveh,leads,NEUTRAL,https://www.aljazeera.com/gallery/2024/6/5/war-is-over-in-iraq-but-it-continues-to-claim-victims,2024-06-05
Humanity & Inclusion,Iraq,partners with,NEUTRAL,https://www.aljazeera.com/gallery/2024/6/5/war-is-over-in-iraq-but-it-continues-to-claim-victims,2024-06-05
Narendra Modi,Bharatiya Janata Party (BJP),leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-live-results-by-the-numbers,2024-06-04
Indian National Congress (INC),opposition INDIA alliance,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-live-results-by-the-numbers,2024-06-04
Bharatiya Janata Party (BJP),opposition INDIA alliance,opposes,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-live-results-by-the-numbers,2024-06-04
Narendra Modi,India,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/4/india-election-live-results-by-the-numbers,2024-06-04
Mustagir Qureshi,Raees Qureshi,represents,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Narendra Modi,Bharatiya Janata Party (BJP),leads,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Zia ur Rahman Barq,police,accuses,HOSTILE,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Zia ur Rahman Barq,Bharatiya Janata Party (BJP),accuses,HOSTILE,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Aminul Islam,Bharatiya Janata Party (BJP),accuses,HOSTILE,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Pabitra Margherita,election commission,supports,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Manish Doshi,Bharatiya Janata Party (BJP),accuses,HOSTILE,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Madhavi Latha,Muslim voters,accuses,HOSTILE,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Aga Ruhullah Mehdi,police,accuses,HOSTILE,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Manish Doshi,Al Jazeera,partners with,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Zia ur Rahman Barq,Al Jazeera,partners with,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Jagdeep S Chhokar,Al Jazeera,partners with,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Aga Ruhullah Mehdi,Al Jazeera,partners with,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Mohammad Sabir,Al Jazeera,partners with,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Gilles Verniers,Al Jazeera,partners with,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Syed Khalid Saifullah,Al Jazeera,partners with,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Mustagir Qureshi,Al Jazeera,partners with,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Mustagir Qureshi,police,accuses,HOSTILE,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Madhavi Latha,Al Jazeera,partners with,NEUTRAL,https://www.aljazeera.com/features/2024/6/1/india-election-fairness-concerns-amid-muslim-vote-suppression-allegations,2024-06-01
Nayib Bukele,parliament,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/1/el-salvador-president-nayib-bukele-cements-power-as-he-begins-second-term,2024-06-01
Nayib Bukele,El Salvador,leads,NEUTRAL,https://www.aljazeera.com/news/2024/6/1/el-salvador-president-nayib-bukele-cements-power-as-he-begins-second-term,2024-06-01
Nayib Bukele,Javier Milei,partners with,NEUTRAL,https://www.aljazeera.com/news/2024/6/1/el-salvador-president-nayib-bukele-cements-power-as-he-begins-second-term,2024-06-01
Nayib Bukele,Donald Trump,partners with,NEUTRAL,https://www.aljazeera.com/news/2024/6/1/el-salvador-president-nayib-bukele-cements-power-as-he-begins-second-term,2024-06-01
rights groups,Nayib Bukele,criticizes,HOSTILE,https://www.aljazeera.com/news/2024/6/1/el-salvador-president-nayib-bukele-cements-power-as-he-begins-second-term,2024-06-01
New Ideas,parliament,represents,NEUTRAL,https://www.aljazeera.com/news/2024/6/1/el-salvador-president-nayib-bukele-cements-power-as-he-begins-second-term,2024-06-01
Carlos Carcach,Nayib Bukele,criticizes,HOSTILE,https://www.aljazeera.com/news/2024/6/1/el-salvador-president-nayib-bukele-cements-power-as-he-begins-second-term,2024-06-01
Novo Nordisk,China,supports,NEUTRAL,https://www.aljazeera.com/economy/2024/6/6/in-china-weight-loss-drugs-are-becoming-big-business,2024-06-06
Eli Lilly,China,supports,NEUTRAL,https://www.aljazeera.com/economy/2024/6/6/in-china-weight-loss-drugs-are-becoming-big-business,2024-06-06
Huadong Medicine,Novo Nordisk,opposes,HOSTILE,https://www.aljazeera.com/economy/2024/6/6/in-china-weight-loss-drugs-are-becoming-big-business,2024-06-06
Li Qiang,foreign firms,supports,FRIENDLY,https://www.aljazeera.com/economy/2024/6/6/in-china-weight-loss-drugs-are-becoming-big-business,2024-06-06
China,Novo Nordisk,opposes,NEUTRAL,https://www.aljazeera.com/economy/2024/6/6/in-china-weight-loss-drugs-are-becoming-big-business,2024-06-06
BJP,Narendra Modi,supports,NEUTRAL,https://www.reuters.com/graphics/INDIA-ELECTION/zgponbzllvd/,2024-06-05
Indian National Congress,INDIA,partners with,NEUTRAL,https://www.reuters.com/graphics/INDIA-ELECTION/zgponbzllvd/,2024-06-05
INDIA,Narendra Modi,opposes,HOSTILE,https://www.reuters.com/graphics/INDIA-ELECTION/zgponbzllvd/,2024-06-05
Emmanuel Macron,Renaissance party,leads,NEUTRAL,https://www.politico.eu/article/european-election-2024-far-right-donald-trump-moment/,2024-06-05
Olaf Scholz,AfD,opposes,NEUTRAL,https://www.politico.eu/article/european-election-2024-far-right-donald-trump-moment/,2024-06-05
Giorgia Meloni,Brothers of Italy,leads,NEUTRAL,https://www.politico.eu/article/european-election-2024-far-right-donald-trump-moment/,2024-06-05
Tom Van Grieken,Vlaams Belang,leads,NEUTRAL,https://www.politico.eu/article/european-election-2024-far-right-donald-trump-moment/,2024-06-05
Ursula von der Leyen,Brussels,represents,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Ursula von der Leyen,common voter,opposes,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Ursula von der Leyen,Europe,represents,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Bulgaria,Delyan Peevski,represents,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Delyan Peevski,courts,influences,HOSTILE,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Delyan Peevski,security services,influences,HOSTILE,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Delyan Peevski,EU,supports,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Delyan Peevski,NATO,supports,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Croatian Democratic Union,economy,manages,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Andrej Plenković,EU,supports,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Mette Frederiksen,climate change,manages,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Mette Frederiksen,immigration,manages,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Mette Frederiksen,national defense,manages,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Mette Frederiksen,welfare spending,supports,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Kaja Kallas,Kremlin,opposes,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Kaja Kallas,domestic problems,does not address,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Urmas Reinsalu,green measures,opposes,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Petteri Orpo,Russia,supports,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Emmanuel Macron,Europe,supports,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Jordan Bardella,Macron,criticizes,HOSTILE,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Emmanuel Macron,Marine Le Pen,opposes,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Olaf Scholz,war in Ukraine,manages,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Olaf Scholz,Social Democratic Party,leads,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Maximilian Krah,Alternative for Germany party,represents,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Kyriakos Mitsotakis,New Democracy party,leads,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Kyriakos Mitsotakis,Greek Solution party,opposes,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Péter Magyar,Orbán,opposes,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Viktor Orbán,Péter Magyar,opposes,HOSTILE,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Simon Harris,housing crisis,faces,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Rishi Sunak,immigration,implements policies on,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Giorgia Meloni,Brothers of Italy party,leads,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Matteo Salvini,Europe,opposes,HOSTILE,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Valdis Dombrovskis,Commission,represents,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Nicolas Schmit,Luxembourg,opposes,HOSTILE,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Robert Abela,Labour Party,leads,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Joseph Muscat,Labour Party,led,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Dick Schoof,prime minister,serves as,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Geert Wilders,Dutch government,partners with,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
António Costa,president of the European Council,wants to be,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Robert Fico,assassination attempt,was subject of,HOSTILE,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Pedro Sánchez,Catalan separatists,supports,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Pedro Sánchez,Javier Milei,criticizes,HOSTILE,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Ylva Johansson,Social Democratic Party,represents,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Ylva Johansson,Europe,supports,NEUTRAL,https://www.politico.eu/article/politics-local-eu-election-about-member-country/,2024-06-03
Michel,Josep Borrell,partners with,FRIENDLY,https://www.politico.eu/article/charles-michel-ursula-von-der-leyen-european-council-european-commission-european-election/,2024-06-04
von der Leyen,Michel,accuses,HOSTILE,https://www.politico.eu/article/charles-michel-ursula-von-der-leyen-european-council-european-commission-european-election/,2024-06-04
Charles Michel,European Council,leads,NEUTRAL,https://www.politico.eu/article/charles-michel-ursula-von-der-leyen-european-council-european-commission-european-election/,2024-06-04
Charles Michel,von der Leyen,opposes,HOSTILE,https://www.politico.eu/article/charles-michel-ursula-von-der-leyen-european-council-european-commission-european-election/,2024-06-04
PiS,Berlin,accuses,HOSTILE,https://www.politico.eu/institution/civic-platform/,2024-06-06
FDP,Commission,supports,NEUTRAL,https://www.politico.eu/article/eu-green-deal-no-thanks-germanys-liberals-want-a-weaker-yellow-deal/,2024-06-03
FDP,Commission,criticizes,HOSTILE,https://www.politico.eu/article/eu-green-deal-no-thanks-germanys-liberals-want-a-weaker-yellow-deal/,2024-06-03
FDP,von der Leyen,opposes,HOSTILE,https://www.politico.eu/article/eu-green-deal-no-thanks-germanys-liberals-want-a-weaker-yellow-deal/,2024-06-03
FDP,Germany,partners with,NEUTRAL,https://www.politico.eu/article/eu-green-deal-no-thanks-germanys-liberals-want-a-weaker-yellow-deal/,2024-06-03
Michael Strauss,ECR,represents,NEUTRAL,https://www.politico.eu/article/europe-is-facing-a-swing-to-the-right-what-will-this-mean-for-public-health/,2024-06-04
Giorgia Meloni,Brothers of Italy,leads,NEUTRAL,https://www.politico.eu/article/europe-is-facing-a-swing-to-the-right-what-will-this-mean-for-public-health/,2024-06-04
ECR,Brothers of Italy,partners with,NEUTRAL,https://www.politico.eu/article/europe-is-facing-a-swing-to-the-right-what-will-this-mean-for-public-health/,2024-06-04
Elizabeth Kuiper,EU,criticizes,NEUTRAL,https://www.politico.eu/article/europe-is-facing-a-swing-to-the-right-what-will-this-mean-for-public-health/,2024-06-04
Irena Joveva,ECR,criticizes,HOSTILE,https://www.politico.eu/article/europe-is-facing-a-swing-to-the-right-what-will-this-mean-for-public-health/,2024-06-04
Irena Joveva,ID,criticizes,HOSTILE,https://www.politico.eu/article/europe-is-facing-a-swing-to-the-right-what-will-this-mean-for-public-health/,2024-06-04
Elisa Braun,Sarah Wheaton,succeeds,NEUTRAL,https://www.politico.eu/newsletter/politico-eu-influence/know-your-pro-russia-peeps-before-its-too-late-2/,2024-06-06
Maximilian Krah,Alternative for Germany,leads,NEUTRAL,https://www.politico.eu/newsletter/politico-eu-influence/know-your-pro-russia-peeps-before-its-too-late-2/,2024-06-06
Thierry Mariani,Russia,partners with,NEUTRAL,https://www.politico.eu/newsletter/politico-eu-influence/know-your-pro-russia-peeps-before-its-too-late-2/,2024-06-06
Clare Daly,Russia,opposes,HOSTILE,https://www.politico.eu/newsletter/politico-eu-influence/know-your-pro-russia-peeps-before-its-too-late-2/,2024-06-06
Mick Wallace,Russia,opposes,HOSTILE,https://www.politico.eu/newsletter/politico-eu-influence/know-your-pro-russia-peeps-before-its-too-late-2/,2024-06-06
Jordan Bardella,Russia,opposes,HOSTILE,https://www.politico.eu/newsletter/politico-eu-influence/know-your-pro-russia-peeps-before-its-too-late-2/,2024-06-06
Nicolas Bay,Russian influence,accuses,HOSTILE,https://www.politico.eu/newsletter/politico-eu-influence/know-your-pro-russia-peeps-before-its-too-late-2/,2024-06-06
Viktor Orbán,Fidesz,supports,NEUTRAL,https://www.politico.eu/newsletter/politico-eu-influence/know-your-pro-russia-peeps-before-its-too-late-2/,2024-06-06
Sanna Marin,Ukraine,supports,FRIENDLY,https://www.politico.eu/newsletter/politico-eu-influence/know-your-pro-russia-peeps-before-its-too-late-2/,2024-06-06
Sanna Marin,Moldova,supports,FRIENDLY,https://www.politico.eu/newsletter/politico-eu-influence/know-your-pro-russia-peeps-before-its-too-late-2/,2024-06-06
Tom Van Grieken,Vlaams Belang,leads,NEUTRAL,https://www.politico.eu/article/belgium-politics-elections-in-europe-far-right-vlaams-belang-party-flemish-brussels-tom-van-grieken/,2024-06-07
Vlaams Belang,Flanders,represents,NEUTRAL,https://www.politico.eu/article/belgium-politics-elections-in-europe-far-right-vlaams-belang-party-flemish-brussels-tom-van-grieken/,2024-06-07
Vlaams Belang,Belgium,opposes,HOSTILE,https://www.politico.eu/article/belgium-politics-elections-in-europe-far-right-vlaams-belang-party-flemish-brussels-tom-van-grieken/,2024-06-07
Von der Leyen,European People’s Party (EPP),supports,NEUTRAL,https://www.politico.eu/article/ursula-von-der-leyen-european-election-european-commission-european-parliament-voting/,2024-06-03
Emmanuel Macron,Von der Leyen,opposes,NEUTRAL,https://www.politico.eu/article/ursula-von-der-leyen-european-election-european-commission-european-parliament-voting/,2024-06-03
Olaf Scholz,Von der Leyen,opposes,NEUTRAL,https://www.politico.eu/article/ursula-von-der-leyen-european-election-european-commission-european-parliament-voting/,2024-06-03
Von der Leyen,Renew Europe,partners with,NEUTRAL,https://www.politico.eu/article/ursula-von-der-leyen-european-election-european-commission-european-parliament-voting/,2024-06-03
Von der Leyen,Socialists and Democrats,partners with,NEUTRAL,https://www.politico.eu/article/ursula-von-der-leyen-european-election-european-commission-european-parliament-voting/,2024-06-03
European People’s Party (EPP),Von der Leyen,supports,NEUTRAL,https://www.politico.eu/article/ursula-von-der-leyen-european-election-european-commission-european-parliament-voting/,2024-06-03
Weber,EPP,leads,NEUTRAL,https://www.politico.eu/article/manfred-weber-european-parliament-election-european-commission-president-ursula-von-der-leyen-european-peoples-party/,2024-06-07
Weber,von der Leyen,supports,NEUTRAL,https://www.politico.eu/article/manfred-weber-european-parliament-election-european-commission-president-ursula-von-der-leyen-european-peoples-party/,2024-06-07
Weber,Socialists,opposes,HOSTILE,https://www.politico.eu/article/manfred-weber-european-parliament-election-european-commission-president-ursula-von-der-leyen-european-peoples-party/,2024-06-07
Weber,liberals,opposes,HOSTILE,https://www.politico.eu/article/manfred-weber-european-parliament-election-european-commission-president-ursula-von-der-leyen-european-peoples-party/,2024-06-07
Weber,Giorgia Meloni,partners with,NEUTRAL,https://www.politico.eu/article/manfred-weber-european-parliament-election-european-commission-president-ursula-von-der-leyen-european-peoples-party/,2024-06-07
von der Leyen,Weber,supported by,NEUTRAL,https://www.politico.eu/article/manfred-weber-european-parliament-election-european-commission-president-ursula-von-der-leyen-european-peoples-party/,2024-06-07
von der Leyen,Socialists,opposes,HOSTILE,https://www.politico.eu/article/manfred-weber-european-parliament-election-european-commission-president-ursula-von-der-leyen-european-peoples-party/,2024-06-07
von der Leyen,liberals,opposes,HOSTILE,https://www.politico.eu/article/manfred-weber-european-parliament-election-european-commission-president-ursula-von-der-leyen-european-peoples-party/,2024-06-07
Apple,EU,supports,NEUTRAL,https://www.politico.eu/article/eu-elections-european-parliament-power-laws-rules-climate-tech-artificial-intelligence/,2024-06-04
European Parliament,EU,supports,NEUTRAL,https://www.politico.eu/article/eu-elections-european-parliament-power-laws-rules-climate-tech-artificial-intelligence/,2024-06-04
Matteo Salvini,Brussels,criticizes,HOSTILE,https://www.politico.eu/article/eu-elections-european-parliament-power-laws-rules-climate-tech-artificial-intelligence/,2024-06-04
Jourová,Meloni,criticizes,NEUTRAL,https://www.politico.eu/article/european-commission-media-freedom-italy-rule-of-law-vera-jourova-giorgia-meloni-european-media-freedom-act-ursula-von-der-leyen/,2024-06-04
Meloni,Italy,leads,NEUTRAL,https://www.politico.eu/article/european-commission-media-freedom-italy-rule-of-law-vera-jourova-giorgia-meloni-european-media-freedom-act-ursula-von-der-leyen/,2024-06-04
Robert Fico,press,accuses,HOSTILE,https://www.politico.eu/article/european-commission-media-freedom-italy-rule-of-law-vera-jourova-giorgia-meloni-european-media-freedom-act-ursula-von-der-leyen/,2024-06-04
Meloni,RAI,opposes,HOSTILE,https://www.politico.eu/article/european-commission-media-freedom-italy-rule-of-law-vera-jourova-giorgia-meloni-european-media-freedom-act-ursula-von-der-leyen/,2024-06-04
Meloni,Domani,opposes,HOSTILE,https://www.politico.eu/article/european-commission-media-freedom-italy-rule-of-law-vera-jourova-giorgia-meloni-european-media-freedom-act-ursula-von-der-leyen/,2024-06-04
